image93.txt,0.6215,0.4794,0.0084,0.0119
image94.txt,0.6214,0.4808,0.0085,0.0121
image95.txt,0.6215,0.4856,0.0082,0.0120
image96.txt,0.6210,0.4918,0.0080,0.0129
image97.txt,0.6210,0.4991,0.0080,0.0129
image98.txt,0.6204,0.5084,0.0083,0.0125
image99.txt,0.6201,0.5130,0.0077,0.0134
image100.txt,0.6196,0.5237,0.0079,0.0123
image101.txt,0.6189,0.5365,0.0079,0.0128
image102.txt,0.6140,0.5340,0.0084,0.0175
image103.txt,0.5989,0.4933,0.0087,0.0167
image104.txt,0.5914,0.4747,0.0089,0.0166
image105.txt,0.5774,0.4398,0.0091,0.0158
image106.txt,0.5643,0.4087,0.0088,0.0159
image107.txt,0.5514,0.3807,0.0077,0.0140
image109.txt,0.5339,0.3440,0.0083,0.0129
image111.txt,0.5120,0.3066,0.0072,0.0114
image112.txt,0.5014,0.2894,0.0075,0.0117
image113.txt,0.4917,0.2759,0.0072,0.0115
image114.txt,0.4871,0.2702,0.0078,0.0122
image115.txt,0.4779,0.2596,0.0074,0.0125
image116.txt,0.4690,0.2506,0.0076,0.0109
image117.txt,0.4613,0.2449,0.0071,0.0111
image118.txt,0.4528,0.2380,0.0075,0.0111
image119.txt,0.4492,0.2362,0.0077,0.0100
image120.txt,0.4417,0.2337,0.0073,0.0108
image121.txt,0.4349,0.2328,0.0078,0.0114
image122.txt,0.4282,0.2330,0.0076,0.0113
image123.txt,0.4215,0.2344,0.0070,0.0109
image126.txt,0.4070,0.2447,0.0073,0.0108
image127.txt,0.4021,0.2258,0.0077,0.0125
image128.txt,0.3977,0.2060,0.0070,0.0132
image129.txt,0.3956,0.1957,0.0070,0.0129
image130.txt,0.3914,0.1782,0.0064,0.0120
image131.txt,0.3871,0.1623,0.0069,0.0113
image132.txt,0.3833,0.1481,0.0066,0.0115
image133.txt,0.3786,0.1342,0.0074,0.0088
image134.txt,0.3773,0.1288,0.0070,0.0096
image135.txt,0.3737,0.1181,0.0064,0.0091
image136.txt,0.3699,0.1087,0.0060,0.0102
image137.txt,0.3667,0.1006,0.0058,0.0094
image138.txt,0.3632,0.0943,0.0060,0.0101
image139.txt,0.3610,0.0914,0.0062,0.0092
image140.txt,0.3578,0.0868,0.0060,0.0103
image141.txt,0.3545,0.0826,0.0062,0.0098
image142.txt,0.3513,0.0798,0.0062,0.0098
image143.txt,0.3483,0.0791,0.0062,0.0089
image144.txt,0.3468,0.0789,0.0067,0.0093
image145.txt,0.3437,0.0789,0.0061,0.0093
image146.txt,0.3412,0.0803,0.0062,0.0091
image147.txt,0.3483,0.0852,0.0059,0.0093
image148.txt,0.3567,0.0908,0.0072,0.0082
image149.txt,0.3612,0.0949,0.0059,0.0089
image150.txt,0.3699,0.1031,0.0073,0.0085
image151.txt,0.3785,0.1147,0.0074,0.0116
image154.txt,0.4020,0.1491,0.0067,0.0102
image155.txt,0.4118,0.1659,0.0080,0.0134
image156.txt,0.4218,0.1840,0.0081,0.0139
image157.txt,0.4326,0.2054,0.0083,0.0143
image158.txt,0.4431,0.2289,0.0075,0.0154
image159.txt,0.4482,0.2405,0.0081,0.0136
image160.txt,0.4594,0.2670,0.0076,0.0135
image161.txt,0.4704,0.2943,0.0082,0.0119
image162.txt,0.4823,0.3151,0.0078,0.0106
image163.txt,0.4996,0.3034,0.0085,0.0119
image164.txt,0.5072,0.2965,0.0080,0.0098
image166.txt,0.5379,0.2787,0.0092,0.0120
image167.txt,0.5520,0.2712,0.0089,0.0131
image168.txt,0.5656,0.2653,0.0087,0.0117
image169.txt,0.5719,0.2630,0.0087,0.0104
image170.txt,0.5850,0.2578,0.0088,0.0100
image171.txt,0.5973,0.2552,0.0074,0.0099
image172.txt,0.6090,0.2534,0.0076,0.0106
image173.txt,0.6203,0.2528,0.0077,0.0101
image174.txt,0.6259,0.2531,0.0075,0.0107
image175.txt,0.6370,0.2541,0.0075,0.0112
image176.txt,0.6475,0.2556,0.0077,0.0114
image177.txt,0.6572,0.2576,0.0077,0.0110
image178.txt,0.6654,0.2438,0.0080,0.0120
image179.txt,0.6687,0.2345,0.0069,0.0113
image180.txt,0.6756,0.2196,0.0068,0.0132
image181.txt,0.6821,0.2046,0.0061,0.0101
image182.txt,0.6887,0.1916,0.0062,0.0099
image183.txt,0.6952,0.1803,0.0068,0.0127
image184.txt,0.6985,0.1748,0.0071,0.0117
image185.txt,0.7050,0.1656,0.0069,0.0118
image186.txt,0.7108,0.1572,0.0074,0.0110
image187.txt,0.7169,0.1492,0.0068,0.0088
image188.txt,0.7226,0.1425,0.0065,0.0090
image189.txt,0.7253,0.1394,0.0050,0.0092
image190.txt,0.7303,0.1346,0.0057,0.0088
image191.txt,0.7361,0.1315,0.0063,0.0090
image192.txt,0.7405,0.1301,0.0069,0.0114
image193.txt,0.7450,0.1291,0.0062,0.0091
image194.txt,0.7475,0.1290,0.0069,0.0088
image195.txt,0.7521,0.1291,0.0069,0.0089
image196.txt,0.7561,0.1304,0.0060,0.0085
image197.txt,0.7601,0.1326,0.0062,0.0081
image198.txt,0.7642,0.1356,0.0094,0.0109
image201.txt,0.7731,0.1357,0.0056,0.0081
image202.txt,0.7760,0.1260,0.0058,0.0100
image203.txt,0.7785,0.1164,0.0059,0.0098
image204.txt,0.7802,0.1113,0.0068,0.0125
image205.txt,0.7824,0.1034,0.0066,0.0131
image206.txt,0.7851,0.0953,0.0058,0.0106
image207.txt,0.7875,0.0887,0.0069,0.0120
image208.txt,0.7897,0.0835,0.0059,0.0106
image209.txt,0.7897,0.0835,0.0059,0.0105
image210.txt,0.7920,0.0794,0.0060,0.0103
image211.txt,0.7942,0.0762,0.0060,0.0092
image212.txt,0.7961,0.0736,0.0055,0.0101
image213.txt,0.7979,0.0720,0.0059,0.0086
image214.txt,0.7991,0.0712,0.0060,0.0092
image215.txt,0.8007,0.0713,0.0062,0.0095
image216.txt,0.8026,0.0716,0.0057,0.0100
image217.txt,0.8038,0.0734,0.0056,0.0093
image218.txt,0.8056,0.0759,0.0056,0.0090
image219.txt,0.8062,0.0775,0.0062,0.0095
image220.txt,0.8079,0.0807,0.0064,0.0093
image221.txt,0.8092,0.0857,0.0052,0.0095
image223.txt,0.6329,0.4510,0.0096,0.0214
image233.txt,0.4366,0.5111,0.0201,0.0293
image234.txt,0.4188,0.5122,0.0182,0.0306
image235.txt,0.3801,0.5125,0.0175,0.0305
image236.txt,0.3657,0.1110,0.0228,0.0206
image238.txt,0.2583,0.5136,0.0184,0.0294
image239.txt,0.2369,0.5140,0.0201,0.0306
image240.txt,0.2205,0.0960,0.0195,0.0201
image244.txt,0.0628,0.0810,0.0215,0.0290
image255.txt,0.7277,0.2492,0.0121,0.0120
image385.txt,0.4272,0.4095,0.0090,0.0133
image385.txt,0.3435,0.6800,0.0053,0.0239
image386.txt,0.3486,0.6487,0.0070,0.0203
image386.txt,0.4283,0.3997,0.0085,0.0141
image387.txt,0.4294,0.3928,0.0090,0.0142
image388.txt,0.4302,0.3868,0.0088,0.0134
image389.txt,0.4308,0.3843,0.0092,0.0144
image390.txt,0.4318,0.3804,0.0090,0.0128
image391.txt,0.4326,0.3786,0.0090,0.0134
image392.txt,0.4334,0.3779,0.0093,0.0132
image393.txt,0.4343,0.3791,0.0089,0.0127
image394.txt,0.4348,0.3802,0.0087,0.0125
image395.txt,0.4353,0.3837,0.0087,0.0128
image396.txt,0.4363,0.3884,0.0086,0.0129
image397.txt,0.4371,0.3948,0.0077,0.0141
image398.txt,0.4374,0.4025,0.0085,0.0137
image399.txt,0.4379,0.4067,0.0080,0.0142
image400.txt,0.4382,0.4172,0.0097,0.0136
image400.txt,0.4293,0.4573,0.0086,0.0223
image401.txt,0.4534,0.3936,0.0109,0.0156
image402.txt,0.4719,0.3658,0.0079,0.0131
image403.txt,0.4897,0.3423,0.0091,0.0131
image404.txt,0.4980,0.3328,0.0090,0.0129
image405.txt,0.5131,0.3160,0.0092,0.0121
image406.txt,0.5289,0.3002,0.0058,0.0080
image407.txt,0.5419,0.2891,0.0087,0.0104
image408.txt,0.5552,0.2812,0.0077,0.0109
image409.txt,0.5612,0.2777,0.0084,0.0103
image410.txt,0.5733,0.2724,0.0072,0.0117
image411.txt,0.5850,0.2686,0.0084,0.0112
image412.txt,0.5965,0.2667,0.0080,0.0106
image413.txt,0.6071,0.2662,0.0082,0.0102
image414.txt,0.6120,0.2667,0.0079,0.0102
image415.txt,0.6216,0.2684,0.0081,0.0105
image416.txt,0.6293,0.2499,0.0066,0.0157
image417.txt,0.6343,0.2172,0.0074,0.0143
image418.txt,0.6390,0.1882,0.0069,0.0142
image419.txt,0.6419,0.1734,0.0068,0.0132
image421.txt,0.6513,0.1250,0.0079,0.0114
image422.txt,0.6561,0.1040,0.0074,0.0116
image423.txt,0.6607,0.0843,0.0062,0.0091
image424.txt,0.6628,0.0759,0.0062,0.0106
image425.txt,0.6670,0.0599,0.0061,0.0091
image426.txt,0.6713,0.0469,0.0059,0.0098
image427.txt,0.6739,0.0414,0.0062,0.0089
image428.txt,0.6753,0.0453,0.0064,0.0089
image429.txt,0.6755,0.0471,0.0060,0.0092
image430.txt,0.6766,0.0526,0.0060,0.0100
image431.txt,0.6774,0.0571,0.0060,0.0106
image432.txt,0.6782,0.0637,0.0061,0.0104
image433.txt,0.6783,0.0700,0.0061,0.0095
image434.txt,0.6787,0.0742,0.0069,0.0118
image435.txt,0.6789,0.0819,0.0061,0.0101
image436.txt,0.6788,0.0905,0.0062,0.0096
image437.txt,0.6788,0.1005,0.0061,0.0093
image438.txt,0.6787,0.1106,0.0062,0.0098
image439.txt,0.6783,0.1163,0.0064,0.0094
image440.txt,0.6774,0.1276,0.0060,0.0104
image441.txt,0.6765,0.1394,0.0069,0.0089
image442.txt,0.6751,0.1532,0.0069,0.0092
image443.txt,0.6738,0.1678,0.0070,0.0118
image444.txt,0.6731,0.1749,0.0072,0.0116
image445.txt,0.6718,0.1912,0.0070,0.0127
image446.txt,0.6699,0.2070,0.0070,0.0121
image447.txt,0.6685,0.2240,0.0073,0.0116
image448.txt,0.6666,0.2424,0.0075,0.0125
image449.txt,0.6651,0.2533,0.0072,0.0117
image450.txt,0.6634,0.2724,0.0073,0.0135
image451.txt,0.6613,0.2929,0.0074,0.0109
image452.txt,0.6591,0.3149,0.0070,0.0123
image453.txt,0.6563,0.3376,0.0072,0.0138
image454.txt,0.6546,0.3497,0.0076,0.0123
image455.txt,0.6523,0.3733,0.0075,0.0133
image456.txt,0.6491,0.3983,0.0073,0.0139
image457.txt,0.6458,0.4244,0.0082,0.0134
image458.txt,0.6422,0.4523,0.0073,0.0156
image459.txt,0.6404,0.4659,0.0074,0.0150
image460.txt,0.6367,0.4953,0.0081,0.0158
image461.txt,0.6326,0.5254,0.0075,0.0157
image462.txt,0.6280,0.5564,0.0076,0.0137
image463.txt,0.6237,0.5880,0.0076,0.0145
image464.txt,0.6211,0.6062,0.0081,0.0152
image465.txt,0.6160,0.6400,0.0075,0.0144
image466.txt,0.6113,0.6586,0.0077,0.0122
image467.txt,0.6080,0.6554,0.0081,0.0126
image468.txt,0.6033,0.6530,0.0078,0.0116
image469.txt,0.6013,0.6525,0.0080,0.0135
image470.txt,0.5963,0.6529,0.0080,0.0137
image471.txt,0.5921,0.6544,0.0091,0.0109
image472.txt,0.5872,0.6571,0.0087,0.0120
image473.txt,0.5819,0.6621,0.0092,0.0121
image474.txt,0.5794,0.6643,0.0087,0.0126
image475.txt,0.5737,0.6711,0.0087,0.0130
image476.txt,0.5682,0.6792,0.0091,0.0132
image477.txt,0.5612,0.6802,0.0093,0.0226
image478.txt,0.5434,0.6070,0.0094,0.0197
image479.txt,0.5343,0.5731,0.0097,0.0222
image480.txt,0.5170,0.5109,0.0058,0.0207
image481.txt,0.5026,0.4564,0.0083,0.0181
image482.txt,0.4885,0.4089,0.0074,0.0169
image483.txt,0.4742,0.3667,0.0066,0.0146
image484.txt,0.4688,0.3467,0.0073,0.0124
image485.txt,0.4569,0.3113,0.0084,0.0134
image486.txt,0.4456,0.2795,0.0087,0.0136
image487.txt,0.4351,0.2531,0.0069,0.0127
image488.txt,0.4250,0.2293,0.0082,0.0153
image489.txt,0.4205,0.2188,0.0074,0.0142
image490.txt,0.4112,0.1987,0.0078,0.0128
image491.txt,0.4030,0.1825,0.0079,0.0128
image491.txt,0.5877,0.6175,0.0083,0.0131
image492.txt,0.3948,0.1683,0.0077,0.0132
image492.txt,0.5738,0.6317,0.0078,0.0150
image493.txt,0.3870,0.1576,0.0076,0.0114
image494.txt,0.3834,0.1513,0.0077,0.0113
image496.txt,0.3697,0.1377,0.0075,0.0105
image497.txt,0.3629,0.1329,0.0066,0.0092
image498.txt,0.3566,0.1303,0.0074,0.0089
image499.txt,0.3542,0.1300,0.0069,0.0094
image500.txt,0.3482,0.1297,0.0062,0.0091
image501.txt,0.3427,0.1314,0.0062,0.0090
image502.txt,0.3376,0.1334,0.0065,0.0077
image503.txt,0.3319,0.1374,0.0061,0.0102
image504.txt,0.3300,0.1399,0.0073,0.0084
image506.txt,0.3203,0.1296,0.0056,0.0109
image507.txt,0.3173,0.1084,0.0055,0.0111
image508.txt,0.3135,0.0888,0.0056,0.0086
image509.txt,0.3120,0.0794,0.0054,0.0102
image510.txt,0.3087,0.0627,0.0060,0.0096
image511.txt,0.3053,0.0473,0.0063,0.0085
image512.txt,0.3027,0.0344,0.0060,0.0090
image513.txt,0.2990,0.0223,0.0061,0.0103
image514.txt,0.3003,0.0177,0.0065,0.0079
image515.txt,0.3057,0.0148,0.0059,0.0080
image516.txt,0.3113,0.0128,0.0064,0.0092
image517.txt,0.3171,0.0109,0.0068,0.0088
image518.txt,0.3219,0.0120,0.0092,0.0137
image523.txt,0.3465,0.0192,0.0069,0.0079
image524.txt,0.3487,0.0212,0.0054,0.0086
image525.txt,0.3542,0.0266,0.0061,0.0086
image526.txt,0.3592,0.0332,0.0068,0.0094
image527.txt,0.3646,0.0400,0.0067,0.0094
image528.txt,0.3697,0.0481,0.0063,0.0103
image529.txt,0.3721,0.0529,0.0068,0.0094
image530.txt,0.3767,0.0626,0.0064,0.0092
image531.txt,0.3821,0.0732,0.0065,0.0091
image532.txt,0.3867,0.0857,0.0079,0.0112
image533.txt,0.3918,0.0982,0.0071,0.0109
image534.txt,0.3942,0.1048,0.0066,0.0105
image535.txt,0.3994,0.1195,0.0069,0.0117
image536.txt,0.4040,0.1355,0.0073,0.0137
image537.txt,0.4097,0.1522,0.0083,0.0115
image538.txt,0.4147,0.1703,0.0071,0.0118
image539.txt,0.4173,0.1807,0.0073,0.0132
image540.txt,0.4226,0.2003,0.0072,0.0146
image541.txt,0.4274,0.2216,0.0070,0.0141
image542.txt,0.4326,0.2431,0.0078,0.0124
image543.txt,0.4373,0.2663,0.0071,0.0122
image544.txt,0.4398,0.2792,0.0068,0.0138
image545.txt,0.4450,0.3058,0.0072,0.0142
image546.txt,0.4499,0.3300,0.0074,0.0123
image547.txt,0.4546,0.3595,0.0071,0.0132
image548.txt,0.4596,0.3889,0.0071,0.0149
image549.txt,0.4622,0.4025,0.0066,0.0143
image550.txt,0.4669,0.4335,0.0073,0.0143
image551.txt,0.4716,0.4656,0.0072,0.0148
image551.txt,0.5942,0.5825,0.0114,0.0121
image552.txt,0.4743,0.4628,0.0073,0.0112
image553.txt,0.4766,0.4526,0.0075,0.0129
image554.txt,0.4774,0.4487,0.0074,0.0128
image555.txt,0.4796,0.4403,0.0076,0.0125
image556.txt,0.4815,0.4336,0.0075,0.0125
image557.txt,0.4840,0.4283,0.0075,0.0128
image558.txt,0.4858,0.4241,0.0080,0.0116
image559.txt,0.4869,0.4226,0.0073,0.0131
image560.txt,0.4889,0.4205,0.0076,0.0116
image560.txt,0.5753,0.5059,0.0113,0.0132
image561.txt,0.4910,0.4199,0.0078,0.0121
image562.txt,0.4931,0.4208,0.0075,0.0120
image563.txt,0.4949,0.4225,0.0073,0.0135
image564.txt,0.4962,0.4239,0.0079,0.0111
image565.txt,0.4978,0.4286,0.0084,0.0131
image566.txt,0.4997,0.4336,0.0076,0.0118
image567.txt,0.5019,0.4408,0.0073,0.0128
image568.txt,0.5036,0.4489,0.0074,0.0124
image569.txt,0.5042,0.4534,0.0074,0.0130
image570.txt,0.5065,0.4642,0.0076,0.0130
image571.txt,0.5083,0.4760,0.0076,0.0142
image573.txt,0.5336,0.3887,0.0081,0.0153
image574.txt,0.5401,0.3698,0.0071,0.0156
image575.txt,0.5516,0.3345,0.0074,0.0152
image576.txt,0.5618,0.3045,0.0080,0.0186
image577.txt,0.5718,0.2761,0.0077,0.0151
image578.txt,0.5809,0.2523,0.0080,0.0131
image579.txt,0.5852,0.2405,0.0072,0.0120
image580.txt,0.5936,0.2216,0.0069,0.0130
image581.txt,0.6012,0.2044,0.0071,0.0120
image582.txt,0.6081,0.1909,0.0072,0.0115
image583.txt,0.6145,0.1784,0.0066,0.0114
image584.txt,0.6173,0.1735,0.0070,0.0117
image585.txt,0.6233,0.1642,0.0064,0.0101
image586.txt,0.6284,0.1570,0.0066,0.0092
image587.txt,0.6333,0.1511,0.0065,0.0096
image588.txt,0.6381,0.1484,0.0079,0.0110
image589.txt,0.6402,0.1477,0.0064,0.0078
image590.txt,0.6441,0.1440,0.0056,0.0075
image591.txt,0.6479,0.1447,0.0061,0.0088
image594.txt,0.6554,0.1486,0.0079,0.0100
image595.txt,0.6577,0.1255,0.0053,0.0114
image596.txt,0.6606,0.1044,0.0059,0.0105
image597.txt,0.6627,0.0866,0.0055,0.0109
image598.txt,0.6643,0.0687,0.0057,0.0104
image599.txt,0.6650,0.0612,0.0053,0.0099
image600.txt,0.6675,0.0468,0.0058,0.0097
image601.txt,0.6694,0.0331,0.0057,0.0094
image602.txt,0.6710,0.0220,0.0055,0.0101
image603.txt,0.6722,0.0123,0.0057,0.0093
image604.txt,0.6735,0.0068,0.0048,0.0087
image647.txt,0.6303,0.0338,0.0075,0.0119
image648.txt,0.6273,0.0599,0.0070,0.0143
image650.txt,0.6234,0.1032,0.0079,0.0152
image651.txt,0.6203,0.1343,0.0073,0.0150
image652.txt,0.6174,0.1673,0.0077,0.0180
image653.txt,0.6144,0.2018,0.0076,0.0173
image654.txt,0.6126,0.2195,0.0074,0.0164
image655.txt,0.6094,0.2554,0.0078,0.0144
image656.txt,0.6061,0.2931,0.0077,0.0151
image657.txt,0.6028,0.3331,0.0076,0.0159
image658.txt,0.5988,0.3746,0.0059,0.0196
image659.txt,0.5972,0.3961,0.0073,0.0172
image660.txt,0.5938,0.4397,0.0079,0.0182
image661.txt,0.5900,0.4861,0.0075,0.0151
image662.txt,0.5865,0.5340,0.0068,0.0201
image663.txt,0.5829,0.5830,0.0076,0.0167
image664.txt,0.5804,0.6070,0.0078,0.0165
image665.txt,0.5762,0.6595,0.0074,0.0199
image666.txt,0.5719,0.7137,0.0084,0.0202
image667.txt,0.5676,0.7686,0.0083,0.0203
image668.txt,0.5634,0.8064,0.0083,0.0178
image669.txt,0.5626,0.7949,0.0086,0.0163
image670.txt,0.5601,0.7718,0.0080,0.0162
image671.txt,0.5575,0.7498,0.0087,0.0148
image672.txt,0.5542,0.7300,0.0092,0.0169
image673.txt,0.5516,0.7108,0.0088,0.0146
image674.txt,0.5498,0.7019,0.0096,0.0154
image675.txt,0.5470,0.6855,0.0090,0.0146
image676.txt,0.5437,0.6707,0.0092,0.0149
image677.txt,0.5403,0.6570,0.0087,0.0150
image678.txt,0.5370,0.6452,0.0090,0.0141
image679.txt,0.5354,0.6405,0.0093,0.0146
image680.txt,0.5316,0.6304,0.0086,0.0144
image681.txt,0.5283,0.6236,0.0098,0.0131
image682.txt,0.5245,0.6178,0.0089,0.0144
image683.txt,0.5207,0.6135,0.0091,0.0138
image684.txt,0.5188,0.6114,0.0087,0.0134
image685.txt,0.5149,0.6100,0.0097,0.0144
image686.txt,0.5108,0.6100,0.0096,0.0140
image687.txt,0.5064,0.6120,0.0092,0.0147
image688.txt,0.5020,0.6163,0.0099,0.0153
image689.txt,0.4997,0.6190,0.0094,0.0146
image690.txt,0.4957,0.6252,0.0102,0.0158
image691.txt,0.4913,0.6333,0.0096,0.0163
image692.txt,0.4868,0.6432,0.0094,0.0158
image693.txt,0.4820,0.6557,0.0107,0.0153
image694.txt,0.4796,0.6628,0.0104,0.0159
image695.txt,0.4748,0.6778,0.0111,0.0167
image696.txt,0.4701,0.6944,0.0100,0.0167
image697.txt,0.4652,0.7130,0.0093,0.0174
image698.txt,0.4600,0.7340,0.0099,0.0174
image699.txt,0.4577,0.7452,0.0094,0.0175
image700.txt,0.4529,0.7686,0.0101,0.0167
image701.txt,0.4474,0.7950,0.0100,0.0183
image702.txt,0.4423,0.8227,0.0091,0.0183
image703.txt,0.4367,0.8526,0.0088,0.0180
image704.txt,0.4344,0.8683,0.0097,0.0190
image705.txt,0.4290,0.9009,0.0103,0.0182
image706.txt,0.4236,0.9365,0.0107,0.0203
image707.txt,0.4180,0.9731,0.0107,0.0185
image736.txt,0.5702,0.0717,0.0088,0.0159
image749.txt,0.5643,0.7806,0.0124,0.0144
image752.txt,0.6741,0.7522,0.0109,0.0160
image753.txt,0.7071,0.7314,0.0119,0.0162
image754.txt,0.7222,0.7219,0.0113,0.0156
image759.txt,0.8311,0.6127,0.0092,0.0160
image760.txt,0.8457,0.5910,0.0091,0.0160
image761.txt,0.8569,0.5726,0.0092,0.0163
image762.txt,0.8649,0.5564,0.0088,0.0148
image763.txt,0.8696,0.5435,0.0089,0.0136
image765.txt,0.8701,0.5313,0.0082,0.0130
image766.txt,0.8675,0.5296,0.0081,0.0116
image769.txt,0.8526,0.5553,0.0080,0.0124
image770.txt,0.8438,0.5752,0.0074,0.0141
image771.txt,0.8323,0.6008,0.0079,0.0139
image772.txt,0.8215,0.6277,0.0087,0.0162
image774.txt,0.8020,0.6698,0.0100,0.0151
image775.txt,0.7864,0.6935,0.0091,0.0144
image778.txt,0.7432,0.7479,0.0138,0.0151
image779.txt,0.7367,0.7547,0.0132,0.0157
image780.txt,0.7245,0.7646,0.0122,0.0149
image783.txt,0.7016,0.7827,0.0107,0.0148
image784.txt,0.6970,0.7832,0.0119,0.0144
image786.txt,0.3752,0.6296,0.0070,0.0188
image787.txt,0.3779,0.6322,0.0071,0.0194
image793.txt,0.4672,0.5355,0.0082,0.0235
image794.txt,0.4682,0.5241,0.0083,0.0202
image802.txt,0.5912,0.7509,0.0128,0.0462
image803.txt,0.5872,0.7653,0.0098,0.0533
image806.txt,0.5792,0.8189,0.0110,0.0542
image808.txt,0.5719,0.8416,0.0126,0.0495
image846.txt,0.3679,0.8064,0.0065,0.0198
image847.txt,0.3591,0.7854,0.0069,0.0184
image912.txt,0.6644,0.3757,0.0082,0.0157
image913.txt,0.6634,0.3605,0.0082,0.0143
image914.txt,0.6629,0.3533,0.0086,0.0154
image915.txt,0.6621,0.3410,0.0092,0.0126
image916.txt,0.6613,0.3302,0.0090,0.0131
image917.txt,0.6607,0.3206,0.0096,0.0126
image918.txt,0.6595,0.3130,0.0090,0.0134
image919.txt,0.6592,0.3096,0.0098,0.0137
image920.txt,0.6584,0.3040,0.0092,0.0134
image921.txt,0.6571,0.2994,0.0091,0.0146
image922.txt,0.6554,0.2978,0.0086,0.0132
image923.txt,0.6546,0.2967,0.0089,0.0133
image924.txt,0.6540,0.2974,0.0091,0.0128
image925.txt,0.6525,0.2984,0.0098,0.0130
image926.txt,0.6514,0.3015,0.0092,0.0132
